company,ticker,date,file,PERMNO,Ticker,IssuerNm,event_trading_day,next_call_date,car_m1_p3,n_days_car,long_run_start,long_run_end,long_run_abret,n_days_long_run,total_words,pres_words,qa_words,core_hits_total,core_hits_pres,core_hits_qa,adj_hits_total,adj_hits_pres,adj_hits_qa,lm_positive_total,lm_negative_total,lm_uncertainty_count_total,lm_tone_total,lm_uncertainty_total,lm_positive_pres,lm_negative_pres,lm_uncertainty_count_pres,lm_tone_pres,lm_uncertainty_pres,lm_positive_qa,lm_negative_qa,lm_uncertainty_count_qa,lm_tone_qa,lm_uncertainty_qa,fiscal_quarter,fiscal_year,fiscal_period,core_per_1000_total,core_per_1000_pres,core_per_1000_qa,adj_per_1000_total,adj_per_1000_pres,adj_per_1000_qa
Amazon.com Inc,AMZN,2022-07-28,2022-Jul-28-AMZN.OQ-140123330089-Transcript.txt,84788,AMZN,AMAZON COM INC,2022-07-28,2022-10-27,0.11850600000000001,5,2022-07-29,2022-10-26,0.017585000000000038,63,6512,2042,4352,0,0,0,0,0,0,107,62,66,0.26627218934911245,0.010646878528794966,36,20,29,0.2857142857142857,0.015143603133159269,71,41,37,0.26785714285714285,0.00883265695870136,2,2022,Q2 2022,0.0,0.0,0.0,0.0,0.0,0.0
Amazon.com Inc,AMZN,2022-10-27,2022-Oct-27-AMZN.OQ-139163294648-Transcript.txt,84788,AMZN,AMAZON COM INC,2022-10-27,2023-02-02,-0.21857600000000002,5,2022-10-28,2023-02-01,-0.11934600000000005,65,5705,1906,3669,1,1,0,1,1,0,86,56,64,0.2112676056338028,0.011740964960557695,37,15,28,0.4230769230769231,0.01530891197375615,49,40,36,0.10112359550561797,0.010247651579846286,3,2022,Q3 2022,0.175284837861525,0.5246589716684156,0.0,0.175284837861525,0.5246589716684156,0.0
Amazon.com Inc,AMZN,2023-02-02,2023-Feb-02-AMZN.OQ-141192317920-Transcript.txt,84788,AMZN,AMAZON COM INC,2023-02-02,2023-04-27,-0.021862999999999987,5,2023-02-03,2023-04-26,-0.019072999999999993,57,7962,2060,5777,0,0,0,1,0,1,71,68,97,0.02158273381294964,0.012722980062959077,24,22,31,0.043478260869565216,0.015632879475542108,47,45,66,0.021739130434782608,0.011917659804983749,4,2022,Q4 2022,0.0,0.0,0.0,0.12559658377292138,0.0,0.17310022503029254
Amazon.com Inc,AMZN,2023-04-27,2023-Apr-27-AMZN.OQ-137135360905-Transcript.txt,84788,AMZN,AMAZON COM INC,2023-04-27,2023-08-03,0.004643999999999999,5,2023-04-28,2023-08-02,0.07469599999999998,66,7986,2523,5349,51,8,43,1,0,1,115,60,82,0.3142857142857143,0.010663198959687906,41,24,33,0.26153846153846155,0.01349141455437449,74,35,49,0.3577981651376147,0.009510869565217392,1,2023,Q1 2023,6.386175807663411,3.1708283789139915,8.03888577304169,0.12521913348359628,0.0,0.1869508319312021
Amazon.com Inc,AMZN,2023-08-03,2023-Aug-03-AMZN.OQ-138480106576-Transcript.txt,84788,AMZN,AMAZON COM INC,2023-08-03,2023-10-26,0.082842,5,2023-08-04,2023-10-25,0.03264399999999997,58,7918,3830,3954,92,62,30,8,7,1,155,46,61,0.5422885572139303,0.007987429618960325,108,19,28,0.7007874015748031,0.007565522831667117,47,26,33,0.2876712328767123,0.008627450980392156,2,2023,Q2 2023,11.619095731245263,16.18798955613577,7.587253414264037,1.0103561505430665,1.827676240208877,0.25290844714213456
Amazon.com Inc,AMZN,2023-10-26,2023-Oct-26-AMZN.OQ-138843683828-Transcript.txt,84788,AMZN,AMAZON COM INC,2023-10-26,2024-02-01,0.05160699999999999,5,2023-10-27,2024-01-31,0.10811499999999999,65,9124,3989,5018,97,50,47,14,6,8,165,51,73,0.5277777777777778,0.008344764517604023,100,16,27,0.7241379310344828,0.007027589796980739,65,34,46,0.31313131313131315,0.009561421741841613,3,2023,Q3 2023,10.631302060499781,12.534469791927803,9.366281387006776,1.5344147303814115,1.5041363750313361,1.5942606616181747
Amazon.com Inc,AMZN,2024-02-01,2024-Feb-01-AMZN.OQ-140923504083-Transcript.txt,84788,AMZN,AMAZON COM INC,2024-02-01,2024-04-30,0.06278599999999998,5,2024-02-02,2024-04-29,0.09300599999999999,60,9482,3994,5352,69,31,38,9,3,6,186,53,85,0.5564853556485355,0.009388115749944775,100,23,27,0.6260162601626016,0.007094062007356805,86,29,58,0.4956521739130435,0.011295034079844207,4,2023,Q4 2023,7.276945792026998,7.761642463695543,7.100149476831091,0.9491668424383041,0.7511266900350526,1.1210762331838564
Amazon.com Inc,AMZN,2024-04-30,2024-Apr-30-AMZN.OQ-139513746628-Transcript.txt,84788,AMZN,AMAZON COM INC,2024-04-30,2024-08-01,0.030488999999999992,5,2024-05-01,2024-07-31,-0.01928100000000001,63,9248,4121,4996,68,40,28,8,4,4,161,52,79,0.5117370892018779,0.008910444394315362,92,26,29,0.559322033898305,0.007358538442019792,69,25,50,0.46808510638297873,0.010384215991692628,1,2024,Q1 2024,7.352941176470588,9.70638194612958,5.604483586869495,0.8650519031141869,0.9706381946129581,0.8006405124099278
Amazon.com Inc,AMZN,2024-08-01,2024-Aug-01-AMZN.OQ-137503173847-Transcript.txt,84788,AMZN,AMAZON COM INC,2024-08-01,2024-10-31,-0.070503,5,2024-08-02,2024-10-30,-0.01082699999999999,63,8496,3777,4616,71,46,25,6,5,1,118,52,68,0.38823529411764707,0.00832517140058766,66,19,30,0.5529411764705883,0.008205689277899343,52,32,38,0.23809523809523808,0.008581752484191508,2,2024,Q2 2024,8.356873822975519,12.178978024887478,5.415944540727903,0.7062146892655368,1.3238019592268997,0.2166377816291161
Amazon.com Inc,AMZN,2024-10-31,2024-Oct-31-AMZN.OQ-140566554851-Transcript.txt,84788,AMZN,AMAZON COM INC,2024-10-31,2025-02-06,0.05266200000000001,5,2024-11-01,2025-02-05,0.178062,64,8314,3732,4475,67,41,26,26,9,17,162,39,87,0.6119402985074627,0.01089679358717435,89,15,28,0.7115384615384616,0.007808142777467931,73,23,59,0.5208333333333334,0.01368591974019949,3,2024,Q3 2024,8.058696175126293,10.986066452304394,5.810055865921788,3.1272552321385616,2.411575562700965,3.798882681564246
Amazon.com Inc,AMZN,2025-02-06,2025-Feb-06-AMZN.OQ-139242216585-Transcript.txt,84788,AMZN,AMAZON COM INC,2025-02-06,2025-05-01,-0.041898,5,2025-02-07,2025-04-30,-0.15911899999999998,57,8653,4124,4432,87,35,52,31,13,18,149,44,85,0.5440414507772021,0.010239730152993615,77,15,35,0.6739130434782609,0.008949117872666838,72,28,50,0.44,0.011595547309833023,4,2024,Q4 2024,10.054316422050157,8.48690591658584,11.732851985559567,3.5825725182017796,3.1522793404461686,4.061371841155235
Amazon.com Inc,AMZN,2025-05-01,2025-May-01-AMZN.OQ-140169196905-Transcript.txt,84788,AMZN,AMAZON COM INC,2025-05-01,2025-07-31,-0.020200999999999997,5,2025-05-02,2025-07-30,0.07058399999999997,61,8810,4001,4708,55,37,18,9,9,0,109,43,113,0.4342105263157895,0.01325046904315197,62,18,39,0.55,0.01009839461418954,47,24,73,0.323943661971831,0.01592495636998255,1,2025,Q1 2025,6.242905788876277,9.247688077980504,3.8232795242141036,1.0215664018161181,2.249437640589852,0.0
Amazon.com Inc,AMZN,2025-07-31,2025-Jul-31-AMZN.OQ-138639873894-Transcript.txt,84788,AMZN,AMAZON COM INC,2025-07-31,2025-10-30,-0.06332400000000002,5,2025-08-01,2025-10-29,-0.08985800000000004,63,9267,3889,5269,59,23,36,17,8,9,158,50,90,0.5192307692307693,0.010068240295335049,86,22,32,0.5925925925925926,0.008535609495865563,72,27,58,0.45454545454545453,0.011370319545187219,2,2025,Q2 2025,6.366677457645409,5.914116739521728,6.832416018219776,1.8344663861012194,2.0570840833119055,1.708104004554944
Amazon.com Inc,AMZN,2025-10-30,2025-Oct-30-AMZN.OQ-141122541173-Transcript.txt,84788,AMZN,AMAZON COM INC,2025-10-30,,0.10929799999999999,5,2025-10-31,2025-12-31,0.036702,42,8453,4004,4328,44,30,14,10,4,6,134,38,63,0.5581395348837209,0.007788354555569292,73,11,29,0.7380952380952381,0.007577737130911941,61,26,34,0.40229885057471265,0.008171112713290074,3,2025,Q3 2025,5.205252573050989,7.492507492507493,3.234750462107209,1.1830119484206791,0.999000999000999,1.3863216266173752
Alphabet Inc,GOOGL,2022-02-01,2022-Feb-01-GOOGL.OQ-138419589371-Transcript.txt,90319,GOOGL,ALPHABET INC,2022-02-01,2022-04-26,0.05578400000000001,5,2022-02-02,2022-04-25,-0.04611400000000001,57,9563,4214,5189,32,16,16,13,7,6,170,64,58,0.452991452991453,0.006384149697303247,83,15,16,0.6938775510204082,0.004041424602172266,87,48,42,0.28888888888888886,0.008415147265077139,4,2021,Q4 2021,3.3462302624699363,3.7968675842429995,3.083445750626325,1.3594060441284115,1.6611295681063123,1.1562921564848718
Alphabet Inc,GOOGL,2022-04-26,2022-Apr-26-GOOGL.OQ-138254363287-Transcript.txt,90319,GOOGL,ALPHABET INC,2022-04-26,2022-07-26,-0.011876000000000001,5,2022-04-27,2022-07-25,-0.034199000000000014,61,8430,4250,4020,9,9,0,12,8,4,135,70,55,0.3170731707317073,0.006871564217891054,83,20,17,0.6116504854368932,0.004216269841269841,52,49,38,0.0297029702970297,0.009903570497784727,1,2022,Q1 2022,1.0676156583629894,2.1176470588235294,0.0,1.4234875444839858,1.8823529411764706,0.9950248756218905
Alphabet Inc,GOOGL,2022-07-26,2022-Jul-26-GOOGL.OQ-140228385298-Transcript.txt,90319,GOOGL,ALPHABET INC,2022-07-26,2022-10-25,0.037114999999999995,5,2022-07-27,2022-10-24,0.014495000000000006,63,8594,3955,4468,22,14,8,7,5,2,143,63,75,0.3883495145631068,0.009119649805447471,66,20,18,0.5348837209302325,0.004805125467164976,77,42,57,0.29411764705882354,0.013163972286374134,2,2022,Q2 2022,2.559925529439144,3.5398230088495577,1.7905102954341987,0.8145217593670003,1.2642225031605563,0.4476275738585497
Alphabet Inc,GOOGL,2022-10-25,2022-Oct-25-GOOGL.OQ-139231849236-Transcript.txt,90319,GOOGL,ALPHABET INC,2022-10-25,2023-02-02,-0.082512,5,2022-10-26,2023-02-01,-0.10077100000000003,67,8954,4277,4511,20,11,9,10,6,4,134,72,62,0.30097087378640774,0.007222739981360671,68,29,15,0.4020618556701031,0.0036836935166994107,66,42,47,0.2222222222222222,0.01076007326007326,3,2022,Q3 2022,2.233638597274961,2.5718961889174654,1.9951230325870095,1.1168192986374805,1.4028524666822537,0.8867213478164486
Alphabet Inc,GOOGL,2023-02-02,2023-Feb-02-GOOGL.OQ-139696880209-Transcript.txt,90319,GOOGL,ALPHABET INC,2023-02-02,2023-04-25,0.07097600000000001,5,2023-02-03,2023-04-24,0.016328000000000037,55,8500,4475,3867,73,52,21,13,10,3,183,67,42,0.464,0.005143277002204262,118,23,15,0.6737588652482269,0.0035194744251525107,65,43,27,0.2037037037037037,0.007165605095541401,4,2022,Q4 2022,8.588235294117647,11.620111731843576,5.430566330488752,1.5294117647058825,2.2346368715083798,0.7757951900698216
Alphabet Inc,GOOGL,2023-04-25,2023-Apr-25-GOOGL.OQ-140631444702-Transcript.txt,90319,GOOGL,ALPHABET INC,2023-04-25,2023-07-25,0.014048000000000001,5,2023-04-26,2023-07-24,0.05292199999999998,61,9229,4418,4649,93,64,29,11,7,4,196,51,64,0.5870445344129555,0.007221846084405326,110,16,15,0.746031746031746,0.0035486160397444995,86,34,49,0.43333333333333335,0.010898576512455516,1,2023,Q1 2023,10.07693141185394,14.48619284744228,6.237900623790062,1.1918951132300357,1.5844273426889997,0.8604000860400086
Alphabet Inc,GOOGL,2023-07-25,2023-Jul-25-GOOGL.OQ-137436048683-Transcript.txt,90319,GOOGL,ALPHABET INC,2023-07-25,2023-10-24,0.092026,5,2023-07-26,2023-10-23,0.20261499999999996,63,9052,4702,4197,129,79,50,6,4,2,203,49,51,0.6111111111111112,0.005888465535157603,130,13,15,0.8181818181818182,0.0033400133600534404,73,35,36,0.35185185185185186,0.008913097301312206,2,2023,Q2 2023,14.250994255413168,16.801361122926412,11.913271384322135,0.6628369421122404,0.8507018290089324,0.47653085537288536
Alphabet Inc,GOOGL,2023-10-24,2023-Oct-24-GOOGL.OQ-139817940018-Transcript.txt,90319,GOOGL,ALPHABET INC,2023-10-24,2024-01-30,-0.07418,5,2023-10-25,2024-01-29,-0.043006,65,8284,4304,3825,99,67,32,7,5,2,173,54,57,0.5242290748898678,0.007149128308039634,103,13,14,0.7758620689655172,0.0033890099249576375,70,40,43,0.2727272727272727,0.011593421407387436,3,2023,Q3 2023,11.950748430709801,15.566914498141264,8.366013071895425,0.8450024142926122,1.1617100371747213,0.5228758169934641
Alphabet Inc,GOOGL,2024-01-30,2024-Jan-30-GOOGL.OQ-137240585407-Transcript.txt,90319,GOOGL,ALPHABET INC,2024-01-30,2024-04-25,-0.074657,5,2024-01-31,2024-04-24,0.028683000000000007,59,9090,4643,4282,119,85,34,6,4,2,205,52,48,0.5953307392996109,0.00553059108192188,123,12,11,0.8222222222222222,0.002492635395422615,82,39,37,0.35537190082644626,0.008971871968962172,4,2023,Q4 2023,13.091309130913091,18.307129011415032,7.940214852872489,0.6600660066006601,0.8615119534783545,0.4670714619336758
Alphabet Inc,GOOGL,2024-04-25,2024-Apr-25-GOOGL.OQ-140275030701-Transcript.txt,90319,GOOGL,ALPHABET INC,2024-04-25,2024-07-23,0.041581999999999994,5,2024-04-26,2024-07-22,0.069816,59,9213,4854,4191,99,75,24,5,2,3,209,61,58,0.5481481481481482,0.006612700946300308,136,15,17,0.8013245033112583,0.00369484894588133,73,45,41,0.23728813559322035,0.010186335403726708,1,2024,Q1 2024,10.745685444480625,15.451174289245984,5.72655690765927,0.5427113860848801,0.4120313143798929,0.7158196134574087
Alphabet Inc,GOOGL,2024-07-23,2024-Jul-23-GOOGL.OQ-138522976138-Transcript.txt,90319,GOOGL,ALPHABET INC,2024-07-23,2024-10-29,-0.055972,5,2024-07-24,2024-10-28,-0.12880600000000003,68,9189,4693,4374,121,74,47,15,9,6,200,49,52,0.606425702811245,0.005919854280510018,121,16,14,0.7664233576642335,0.0031503150315031502,79,32,38,0.42342342342342343,0.008968609865470852,2,2024,Q2 2024,13.167918163021003,15.768165352652886,10.745313214449016,1.632386549134835,1.9177498401875133,1.371742112482853
Alphabet Inc,GOOGL,2024-10-29,2024-Oct-29-GOOGL.OQ-138685722887-Transcript.txt,90319,GOOGL,ALPHABET INC,2024-10-29,2025-02-04,0.047819,5,2024-10-30,2025-02-03,0.147478,64,10132,5008,4999,110,79,31,9,7,2,206,51,74,0.603112840466926,0.007619439868204283,117,16,19,0.7593984962406015,0.003965769150490503,89,34,55,0.44715447154471544,0.01142263759086189,3,2024,Q3 2024,10.856691669956573,15.774760383386582,6.20124024804961,0.8882747729964469,1.3977635782747604,0.40008001600320064
Alphabet Inc,GOOGL,2025-02-04,2025-Feb-04-GOOGL.OQ-140067816357-Transcript.txt,90319,GOOGL,ALPHABET INC,2025-02-04,2025-04-24,-0.091058,5,2025-02-05,2025-04-23,-0.16412499999999997,54,9431,4993,4312,105,65,40,12,12,0,192,46,66,0.6134453781512605,0.007366893626520817,109,20,26,0.689922480620155,0.005507307773776742,83,25,40,0.5370370370370371,0.009682885499878963,4,2024,Q4 2024,11.133495917718164,13.018225515722012,9.27643784786642,1.2723995334535045,2.403364710594833,0.0
Alphabet Inc,GOOGL,2025-04-24,2025-Apr-24-GOOGL.OQ-137862582168-Transcript.txt,90319,GOOGL,ALPHABET INC,2025-04-24,2025-07-23,0.008108,5,2025-04-25,2025-07-22,0.053951,60,8956,4155,4676,117,63,54,4,4,0,182,54,66,0.5423728813559322,0.0077428437353355235,99,16,18,0.7217391304347827,0.004604758250191865,83,37,48,0.38333333333333336,0.010645375914836993,1,2025,Q1 2025,13.063867798124162,15.16245487364621,11.548331907613344,0.4466279589102278,0.9626955475330926,0.0
Alphabet Inc,GOOGL,2025-07-23,2025-Jul-23-GOOGL.OQ-139107531025-Transcript.txt,90319,GOOGL,ALPHABET INC,2025-07-23,2025-10-29,0.0008250000000000002,5,2025-07-24,2025-10-28,0.27270500000000003,68,9276,4350,4796,117,77,40,5,5,0,165,45,76,0.5714285714285714,0.008584660567039422,85,11,23,0.7708333333333334,0.00558252427184466,80,33,53,0.415929203539823,0.011466897446992644,2,2025,Q2 2025,12.61319534282018,17.70114942528736,8.340283569641368,0.5390254420008624,1.1494252873563218,0.0
Alphabet Inc,GOOGL,2025-10-29,2025-Oct-29-GOOGL.OQ-140857956258-Transcript.txt,90319,GOOGL,ALPHABET INC,2025-10-29,,0.058759000000000006,5,2025-10-30,2025-12-31,0.141316,43,8670,4279,4253,142,84,58,15,12,3,154,37,60,0.612565445026178,0.007270964614638876,93,11,18,0.7884615384615384,0.004443347321648976,61,25,42,0.4186046511627907,0.010286554004408524,3,2025,Q3 2025,16.37831603229527,19.630754849263848,13.637432400658358,1.7301038062283738,2.804393549894835,0.7053844345168117
Tesla Inc,TSLA,2022-01-26,2022-Jan-26-TSLA.OQ-140929091322-Transcript.txt,93436,TSLA,TESLA INC,2022-01-26,2022-04-20,-0.0005130000000000134,5,2022-01-27,2022-04-19,0.10784099999999998,57,9068,2109,6828,2,0,2,3,0,3,106,92,93,0.0707070707070707,0.010947616244849911,41,16,18,0.43859649122807015,0.009018036072144289,65,75,75,-0.07142857142857142,0.011727912431587178,4,2021,Q4 2021,0.22055580061755622,0.0,0.29291154071470415,0.3308337009263344,0.0,0.43936731107205623
Tesla Inc,TSLA,2022-04-20,2022-Apr-20-TSLA.OQ-140713123849-Transcript.txt,93436,TSLA,TESLA INC,2022-04-20,2022-07-20,0.018290999999999988,5,2022-04-21,2022-07-19,-0.09768799999999998,61,10291,1358,8763,1,0,1,0,0,0,111,118,111,-0.03056768558951965,0.011405672009864365,35,20,10,0.2727272727272727,0.00782472613458529,76,97,101,-0.12138728323699421,0.012154031287605295,1,2022,Q1 2022,0.09717228646390048,0.0,0.11411617026132602,0.0,0.0,0.0
Tesla Inc,TSLA,2022-07-20,2022-Jul-20-TSLA.OQ-137746680693-Transcript.txt,93436,TSLA,TESLA INC,2022-07-20,2022-10-19,0.07840300000000001,5,2022-07-21,2022-10-18,-0.028749999999999977,63,10276,1881,8254,8,2,6,1,0,1,135,125,108,0.038461538461538464,0.0111397627643115,45,30,17,0.2,0.009449694274596998,90,94,90,-0.021739130434782608,0.011568123393316195,2,2022,Q2 2022,0.7785130400934215,1.063264221158958,0.7269202810758421,0.09731413001167769,0.0,0.121153380179307
Tesla Inc,TSLA,2022-10-19,2022-Oct-19-TSLA.OQ-137342723720-Transcript.txt,93436,TSLA,TESLA INC,2022-10-19,2023-01-25,-0.06054400000000001,5,2022-10-20,2023-01-24,-0.462435,65,9565,1842,7575,6,5,1,1,0,1,115,81,102,0.17346938775510204,0.01145681231045715,41,7,18,0.7083333333333334,0.010392609699769052,74,73,84,0.006802721088435374,0.011916583912611719,3,2022,Q3 2022,0.6272869837950862,2.7144408251900107,0.132013201320132,0.10454783063251438,0.0,0.132013201320132
Tesla Inc,TSLA,2023-01-25,2023-Jan-25-TSLA.OQ-140020320099-Transcript.txt,93436,TSLA,TESLA INC,2023-01-25,2023-04-19,0.161148,5,2023-01-26,2023-04-18,0.260438,57,9730,1599,7986,12,1,11,0,0,0,146,100,104,0.18699186991869918,0.011343804537521814,43,12,19,0.5636363636363636,0.012566137566137565,103,87,84,0.08421052631578947,0.011150935882118677,4,2022,Q4 2022,1.2332990750256938,0.6253908692933083,1.3774104683195594,0.0,0.0,0.0
Tesla Inc,TSLA,2023-04-19,2023-Apr-19-TSLA.OQ-138466240502-Transcript.txt,93436,TSLA,TESLA INC,2023-04-19,2023-07-19,-0.13019,5,2023-04-20,2023-07-18,0.4208489999999999,61,10447,1317,8947,3,3,0,0,0,0,124,95,108,0.1324200913242009,0.01086409817925762,36,2,14,0.8947368421052632,0.011128775834658187,88,92,94,-0.022222222222222223,0.011030274583431119,1,2023,Q1 2023,0.28716377907533264,2.277904328018223,0.0,0.0,0.0,0.0
Tesla Inc,TSLA,2023-07-19,2023-Jul-19-TSLA.OQ-139671755430-Transcript.txt,93436,TSLA,TESLA INC,2023-07-19,2023-10-18,-0.076482,5,2023-07-20,2023-10-17,-0.05514100000000002,63,10012,1799,8084,17,4,13,3,0,3,133,77,113,0.26666666666666666,0.011933678318724258,33,6,21,0.6923076923076923,0.012345679012345678,100,70,91,0.17647058823529413,0.01188144666405536,2,2023,Q2 2023,1.697962445065921,2.2234574763757644,1.6081147946561107,0.2996404314822213,0.0,0.3711034141514102
Tesla Inc,TSLA,2023-10-18,2023-Oct-18-TSLA.OQ-138057367216-Transcript.txt,93436,TSLA,TESLA INC,2023-10-18,2024-01-24,-0.13623400000000002,5,2023-10-19,2024-01-23,-0.248587,65,9578,1532,7919,12,9,3,0,0,0,113,88,113,0.12437810945273632,0.01260035682426405,30,11,13,0.4634146341463415,0.009052924791086351,83,76,99,0.0440251572327044,0.01332794830371567,3,2023,Q3 2023,1.252871163082063,5.87467362924282,0.37883571157974494,0.0,0.0,0.0
Tesla Inc,TSLA,2024-01-24,2024-Jan-24-TSLA.OQ-139829449910-Transcript.txt,93436,TSLA,TESLA INC,2024-01-24,2024-04-23,-0.09602900000000003,5,2024-01-25,2024-04-22,-0.37959499999999996,61,9960,1887,7953,16,4,12,3,0,3,124,77,114,0.23383084577114427,0.012251477700161204,38,8,21,0.6521739130434783,0.011945392491467578,86,68,92,0.11688311688311688,0.012348993288590604,4,2023,Q4 2023,1.606425702811245,2.1197668256491786,1.5088645794039985,0.30120481927710846,0.0,0.37721614485099964
Tesla Inc,TSLA,2024-04-23,2024-Apr-23-TSLA.OQ-137421846265-Transcript.txt,93436,TSLA,TESLA INC,2024-04-23,2024-07-23,0.117959,5,2024-04-24,2024-07-22,0.512991,61,11548,1597,9786,22,9,13,4,1,3,130,87,109,0.19815668202764977,0.010029444239970556,27,12,14,0.38461538461538464,0.009253139458030404,103,74,94,0.1638418079096045,0.010202974058395745,1,2024,Q1 2024,1.9050917907862832,5.635566687539136,1.3284283670549764,0.3463803255975061,0.6261740763932373,0.30656039239730226
Tesla Inc,TSLA,2024-07-23,2024-Jul-23-TSLA.OQ-138865645539-Transcript.txt,93436,TSLA,TESLA INC,2024-07-23,2024-10-23,-0.07075099999999998,5,2024-07-24,2024-10-22,-0.13194099999999995,64,9365,1924,7312,20,5,15,1,1,0,79,87,97,-0.04819277108433735,0.010896427769040665,32,12,16,0.45454545454545453,0.008714596949891068,47,74,81,-0.2231404958677686,0.01164294954721863,2,2024,Q2 2024,2.135611318739989,2.598752598752599,2.0514223194748356,0.10678056593699947,0.5197505197505198,0.0
Tesla Inc,TSLA,2024-10-23,2024-Oct-23-TSLA.OQ-138744360520-Transcript.txt,93436,TSLA,TESLA INC,2024-10-23,2025-01-29,0.20801899999999998,5,2024-10-24,2025-01-28,0.646887,64,10230,3910,6221,42,12,29,1,1,0,126,76,75,0.24752475247524752,0.007704160246533128,66,22,29,0.5,0.007797795106211347,60,53,46,0.061946902654867256,0.00774932614555256,3,2024,Q3 2024,4.105571847507331,3.0690537084398977,4.661629963028452,0.09775171065493646,0.25575447570332477,0.0
Tesla Inc,TSLA,2025-01-29,2025-Jan-29-TSLA.OQ-137901192831-Transcript.txt,93436,TSLA,TESLA INC,2025-01-29,2025-04-22,-0.030581999999999995,5,2025-01-30,2025-04-21,-0.307429,56,10238,3530,6608,22,8,13,2,1,1,97,95,118,0.010416666666666666,0.012142416135007203,47,13,39,0.5666666666666667,0.011631374888159856,50,81,79,-0.2366412213740458,0.012571610439210694,4,2024,Q4 2024,2.1488571986716156,2.26628895184136,1.967312348668281,0.19535065442469232,0.28328611898017,0.1513317191283293
Tesla Inc,TSLA,2025-04-22,2025-Apr-22-TSLA.OQ-140972108064-Transcript.txt,93436,TSLA,TESLA INC,2025-04-22,2025-07-23,0.131303,5,2025-04-23,2025-07-22,0.20350000000000001,62,12782,3606,9055,25,5,19,3,0,3,133,129,127,0.015267175572519083,0.010338651904916965,66,38,34,0.2692307692307692,0.00975889781859931,67,90,93,-0.1464968152866242,0.010692113129455047,1,2025,Q1 2025,1.9558754498513533,1.3865779256794233,2.0982882385422417,0.23470505398216243,0.0,0.3313086692435119
Tesla Inc,TSLA,2025-07-23,2025-Jul-23-TSLA.OQ-141028251648-Transcript.txt,93436,TSLA,TESLA INC,2025-07-23,2025-10-22,-0.016443000000000003,5,2025-07-24,2025-10-21,0.254021,63,8857,3102,5650,27,12,14,2,2,0,102,71,98,0.1791907514450867,0.01155115511551155,58,18,33,0.5263157894736842,0.011036789297658863,44,52,65,-0.08333333333333333,0.01201923076923077,2,2025,Q2 2025,3.0484362651010497,3.8684719535783367,2.47787610619469,0.22581009371118888,0.6447453255963894,0.0
Tesla Inc,TSLA,2025-10-22,2025-Oct-22-TSLA.OQ-138024548205-Transcript.txt,93436,TSLA,TESLA INC,2025-10-22,,-0.004697999999999994,5,2025-10-23,2025-12-31,0.021063999999999975,48,9597,2006,7487,52,10,41,3,0,3,121,77,87,0.2222222222222222,0.009540519793837044,35,4,13,0.7948717948717948,0.006820566631689402,86,72,74,0.08860759493670886,0.010381593714927048,3,2025,Q3 2025,5.418359904136709,4.985044865403789,5.47615867503673,0.31259768677711786,0.0,0.40069453719780956
