company,ticker,date,file,PERMNO,Ticker,IssuerNm,event_trading_day,next_call_date,car_m1_p3,n_days_car,long_run_start,long_run_end,long_run_abret,n_days_long_run,total_words,pres_words,qa_words,core_hits_total,core_hits_pres,core_hits_qa,adj_hits_total,adj_hits_pres,adj_hits_qa,lm_positive_total,lm_negative_total,lm_uncertainty_count_total,lm_tone_total,lm_uncertainty_total,lm_positive_pres,lm_negative_pres,lm_uncertainty_count_pres,lm_tone_pres,lm_uncertainty_pres,lm_positive_qa,lm_negative_qa,lm_uncertainty_count_qa,lm_tone_qa,lm_uncertainty_qa,fiscal_quarter,fiscal_year,fiscal_period,core_per_1000_total,core_per_1000_pres,core_per_1000_qa,adj_per_1000_total,adj_per_1000_pres,adj_per_1000_qa
Nextera Energy Inc,NEE,2024-07-24,2024-Jul-24-NEE.N-139193826603-Transcript.txt,24205,NEE,NEXTERA ENERGY INC,2024-07-24,2024-10-23,0.035977999999999996,5,2024-07-25,2024-10-22,0.03913600000000001,63,9914,3403,6390,1,1,0,0,0,0,139,66,108,0.35609756097560974,0.011439466158245948,47,18,35,0.4461538461538462,0.01095118898623279,92,47,73,0.3237410071942446,0.011883444571056487,"2,0","2024,0",Q2 2024,0.10086746015735325,0.2938583602703497,0.0,0.0,0.0,0.0
Nextera Energy Inc,NEE,2024-10-23,2024-Oct-23-NEE.N-137075061318-Transcript.txt,24205,NEE,NEXTERA ENERGY INC,2024-10-23,2025-01-24,-0.009114,5,2024-10-24,2025-01-23,-0.25031700000000007,61,9256,3927,5205,0,0,0,1,1,0,92,66,107,0.16455696202531644,0.012130143974606053,44,32,55,0.15789473684210525,0.014848812095032398,48,33,52,0.18518518518518517,0.010375099760574621,"3,0","2024,0",Q3 2024,0.0,0.0,0.0,0.10803802938634399,0.25464731347084285,0.0
Nextera Energy Inc,NEE,2025-01-24,2025-Jan-24-NEE.N-139951364049-Transcript.txt,24205,NEE,NEXTERA ENERGY INC,2025-01-24,2025-04-23,0.04332000000000001,5,2025-01-27,2025-04-22,0.056059000000000005,60,9622,4360,5131,1,1,0,3,3,0,119,67,111,0.27956989247311825,0.012121873976193076,74,23,59,0.5257731958762887,0.014303030303030304,45,43,52,0.022727272727272728,0.010564811052417716,"4,0","2024,0",Q4 2024,0.10392849719393057,0.22935779816513763,0.0,0.31178549158179175,0.6880733944954129,0.0
Nextera Energy Inc,NEE,2025-04-23,2025-Apr-23-NEE.N-139263964146-Transcript.txt,24205,NEE,NEXTERA ENERGY INC,2025-04-23,2025-07-23,-0.043778000000000004,5,2025-04-24,2025-07-22,-0.0006050000000000257,61,8800,3636,5043,0,0,0,0,0,0,99,60,128,0.24528301886792453,0.015318334131163236,49,22,59,0.38028169014084506,0.017061885482938115,50,37,69,0.14942528735632185,0.014380992080033347,"1,0","2025,0",Q1 2025,0.0,0.0,0.0,0.0,0.0,0.0
Nextera Energy Inc,NEE,2025-07-23,2025-Jul-23-NEE.N-137980022497-Transcript.txt,24205,NEE,NEXTERA ENERGY INC,2025-07-23,2025-10-28,-0.07556900000000001,5,2025-07-24,2025-10-27,0.101283,67,8802,2277,6365,3,3,0,0,0,0,114,51,111,0.38181818181818183,0.013175074183976261,31,15,30,0.34782608695652173,0.013863216266173753,83,35,81,0.4067796610169492,0.013235294117647059,"2,0","2025,0",Q2 2025,0.34083162917518744,1.3175230566534915,0.0,0.0,0.0,0.0
Nextera Energy Inc,NEE,2025-10-28,2025-Oct-28-NEE.N-137878668377-Transcript.txt,24205,NEE,NEXTERA ENERGY INC,2025-10-28,,-0.03947099999999999,5,2025-10-29,2025-12-31,-0.027558999999999997,44,8854,2785,5924,4,3,1,2,2,0,146,43,75,0.544973544973545,0.008908421427723008,39,9,30,0.625,0.011372251705837756,107,33,45,0.5285714285714286,0.007957559681697613,"3,0","2025,0",Q3 2025,0.451773209848656,1.0771992818671454,0.1688048615800135,0.225886604924328,0.718132854578097,0.0
Walt Disney Co,DIS,2022-02-09,2022-Feb-09-DIS.N-138177260203-Transcript.txt,26403,DIS,DISNEY WALT CO,2022-02-09,2022-05-11,0.07086,5,2022-02-10,2022-05-10,-0.15893799999999997,62,8634,3565,4914,0,0,0,0,0,0,109,58,77,0.30538922155688625,0.009349198640116562,74,19,22,0.5913978494623656,0.006512729425695678,35,38,55,-0.0410958904109589,0.011637748624629707,"1,0","2022,0",Q1 2022,0.0,0.0,0.0,0.0,0.0,0.0
Walt Disney Co,DIS,2022-05-11,2022-May-11-DIS.N-137757716460-Transcript.txt,26403,DIS,DISNEY WALT CO,2022-05-11,2022-08-10,-0.023981000000000006,5,2022-05-12,2022-08-09,-0.022728,61,9291,3580,5543,0,0,0,0,0,0,143,61,105,0.4019607843137255,0.011747594540165586,77,22,30,0.5555555555555556,0.008828722778104767,66,38,74,0.2692307692307692,0.013713862120088955,"2,0","2022,0",Q2 2022,0.0,0.0,0.0,0.0,0.0,0.0
Walt Disney Co,DIS,2022-08-10,2022-Aug-10-DIS.N-138185132821-Transcript.txt,26403,DIS,DISNEY WALT CO,2022-08-10,2022-11-08,0.096963,5,2022-08-11,2022-11-07,-0.008404999999999977,62,8724,3236,5303,0,0,0,0,0,0,138,58,87,0.40816326530612246,0.010400478182904961,77,10,14,0.7701149425287356,0.0045691906005221935,61,47,73,0.12962962962962962,0.014202334630350194,"3,0","2022,0",Q3 2022,0.0,0.0,0.0,0.0,0.0,0.0
Walt Disney Co,DIS,2022-11-08,2022-Nov-08-DIS.N-139875264392-Transcript.txt,26403,DIS,DISNEY WALT CO,2022-11-08,2023-02-08,-0.093372,5,2022-11-09,2023-02-07,0.04107000000000002,61,8607,4347,4126,0,0,0,0,0,0,149,79,89,0.30701754385964913,0.010835159483808133,103,34,27,0.5036496350364964,0.006547041707080504,46,44,62,0.022222222222222223,0.01558572146807441,"4,0","2022,0",Q4 2022,0.0,0.0,0.0,0.0,0.0,0.0
Walt Disney Co,DIS,2023-02-08,2023-Feb-08-DIS.N-139993389120-Transcript.txt,26403,DIS,DISNEY WALT CO,2023-02-08,2023-05-10,-0.024479,5,2023-02-09,2023-05-09,-0.07395499999999997,62,8891,4327,4430,0,0,0,0,0,0,167,80,83,0.3522267206477733,0.009677043255217442,106,31,34,0.5474452554744526,0.00819672131147541,61,48,49,0.11926605504587157,0.011347846225104215,"1,0","2023,0",Q1 2023,0.0,0.0,0.0,0.0,0.0,0.0
Walt Disney Co,DIS,2023-05-10,2023-May-10-DIS.N-139965364706-Transcript.txt,26403,DIS,DISNEY WALT CO,2023-05-10,2023-08-09,-0.099886,5,2023-05-11,2023-08-08,-0.21313799999999997,61,9239,3283,5810,7,0,7,2,0,2,156,97,89,0.233201581027668,0.009997753313862054,88,26,16,0.543859649122807,0.005058488776478028,68,70,72,-0.014492753623188406,0.012818230372084743,"2,0","2023,0",Q2 2023,0.7576577551683082,0.0,1.2048192771084338,0.21647364433380237,0.0,0.34423407917383825
Walt Disney Co,DIS,2023-08-09,2023-Aug-09-DIS.N-138979916683-Transcript.txt,26403,DIS,DISNEY WALT CO,2023-08-09,2023-11-08,0.032269000000000006,5,2023-08-10,2023-11-07,-0.0002890000000000167,63,7734,3625,3975,0,0,0,0,0,0,140,56,90,0.42857142857142855,0.012059493501272946,98,26,20,0.5806451612903226,0.005707762557077625,42,29,70,0.18309859154929578,0.018200728029121163,"3,0","2023,0",Q3 2023,0.0,0.0,0.0,0.0,0.0,0.0
Walt Disney Co,DIS,2023-11-08,2023-Nov-08-DIS.N-139333260088-Transcript.txt,26403,DIS,DISNEY WALT CO,2023-11-08,2024-02-07,0.058034000000000016,5,2023-11-09,2024-02-06,0.04706500000000001,60,8570,4159,4267,0,0,0,0,0,0,201,69,79,0.4888888888888889,0.009647087556478202,130,27,29,0.6560509554140127,0.0073847720906544435,71,41,50,0.26785714285714285,0.012080212611741966,"4,0","2023,0",Q4 2023,0.0,0.0,0.0,0.0,0.0,0.0
Walt Disney Co,DIS,2024-02-07,2024-Feb-07-DIS.N-141133221477-Transcript.txt,26403,DIS,DISNEY WALT CO,2024-02-07,2024-05-07,0.10958400000000001,5,2024-02-08,2024-05-06,0.12761499999999998,61,9574,4138,5297,0,0,0,0,0,0,173,52,88,0.5377777777777778,0.009540329575021683,110,14,10,0.7741935483870968,0.0025214321734745334,63,37,78,0.26,0.015169194865810968,"1,0","2024,0",Q1 2024,0.0,0.0,0.0,0.0,0.0,0.0
Walt Disney Co,DIS,2024-05-07,2024-May-07-DIS.N-139666279750-Transcript.txt,26403,DIS,DISNEY WALT CO,2024-05-07,2024-08-07,-0.08379299999999998,5,2024-05-08,2024-08-06,-0.15572199999999997,62,7523,2053,5311,0,0,0,0,0,0,136,52,67,0.44680851063829785,0.009263099682012997,51,10,9,0.6721311475409836,0.004582484725050916,85,41,57,0.3492063492063492,0.011104617182933957,"2,0","2024,0",Q2 2024,0.0,0.0,0.0,0.0,0.0,0.0
Walt Disney Co,DIS,2024-08-07,2024-Aug-07-DIS.N-140054240856-Transcript.txt,26403,DIS,DISNEY WALT CO,2024-08-07,2024-11-14,-0.048637,5,2024-08-08,2024-11-13,0.035107,69,4978,183,4669,0,0,0,0,0,0,72,34,57,0.3584905660377358,0.011833091135561552,3,2,0,0.2,0.0,69,31,57,0.38,0.012566137566137565,"3,0","2024,0",Q3 2024,0.0,0.0,0.0,0.0,0.0,0.0
Walt Disney Co,DIS,2024-11-14,2024-Nov-14-DIS.N-137095489188-Transcript.txt,26403,DIS,DISNEY WALT CO,2024-11-14,2025-02-05,0.12123800000000001,5,2024-11-15,2025-02-04,0.02368799999999999,53,7043,1239,5672,2,0,2,1,0,1,115,55,64,0.35294117647058826,0.009402086087850741,31,8,13,0.5897435897435898,0.010896898575020955,84,46,51,0.2923076923076923,0.009271041628794765,"4,0","2024,0",Q4 2024,0.28396989919068577,0.0,0.3526093088857546,0.14198494959534289,0.0,0.1763046544428773
Walt Disney Co,DIS,2025-02-05,2025-Feb-05-DIS.N-138688784947-Transcript.txt,26403,DIS,DISNEY WALT CO,2025-02-05,2025-05-07,-0.05476500000000001,5,2025-02-06,2025-05-06,-0.09508900000000002,62,5557,672,4765,1,0,1,1,0,1,94,35,55,0.4573643410852713,0.010234462225530332,18,6,10,0.5,0.015408320493066256,76,28,45,0.46153846153846156,0.009727626459143969,"1,0","2025,0",Q1 2025,0.17995321216483715,0.0,0.2098635886673662,0.17995321216483715,0.0,0.2098635886673662
Walt Disney Co,DIS,2025-05-07,2025-May-07-DIS.N-138093386404-Transcript.txt,26403,DIS,DISNEY WALT CO,2025-05-07,2025-08-06,0.154719,5,2025-05-08,2025-08-05,0.043502,61,6492,1246,5130,0,0,0,0,0,0,92,41,60,0.38345864661654133,0.009583133684714902,40,4,12,0.8181818181818182,0.009950248756218905,52,36,47,0.18181818181818182,0.009479628882613958,"2,0","2025,0",Q2 2025,0.0,0.0,0.0,0.0,0.0,0.0
Walt Disney Co,DIS,2025-08-06,2025-Aug-06-DIS.N-139308859262-Transcript.txt,26403,DIS,DISNEY WALT CO,2025-08-06,2025-11-13,-0.063721,5,2025-08-07,2025-11-12,-0.06170200000000003,69,6936,1463,5330,0,0,0,0,0,0,117,31,61,0.581081081081081,0.009133103758047613,40,8,13,0.6666666666666666,0.009219858156028368,77,22,48,0.5555555555555556,0.009329446064139942,"3,0","2025,0",Q3 2025,0.0,0.0,0.0,0.0,0.0,0.0
Walt Disney Co,DIS,2025-11-13,2025-Nov-13-DIS.N-137715661765-Transcript.txt,26403,DIS,DISNEY WALT CO,2025-11-13,,-0.040354,5,2025-11-14,2025-12-31,0.043905000000000007,32,7078,1564,5382,9,0,9,1,0,1,127,47,61,0.45977011494252873,0.008967950602763893,38,8,14,0.6521739130434783,0.009433962264150943,89,38,47,0.4015748031496063,0.0090263107355483,"4,0","2025,0",Q4 2025,1.2715456343599887,0.0,1.6722408026755853,0.14128284826222098,0.0,0.1858045336306206
Duke Energy Corp,DUK,2022-02-10,2022-Feb-10-DUK.N-137995691744-Transcript.txt,27959,DUK,DUKE ENERGY CORP NEW,2022-02-10,2022-05-09,-0.044793,5,2022-02-11,2022-05-06,0.212331,59,8064,2659,5237,0,0,0,2,2,0,127,39,103,0.5301204819277109,0.013627943900502778,56,7,17,0.7777777777777778,0.0069359445124439,70,31,86,0.38613861386138615,0.017342206089937487,"4,0","2021,0",Q4 2021,0.0,0.0,0.0,0.248015873015873,0.752162467092892,0.0
Duke Energy Corp,DUK,2022-05-09,2022-May-09-DUK.N-137308511734-Transcript.txt,27959,DUK,DUKE ENERGY CORP NEW,2022-05-09,2022-08-04,0.056562,5,2022-05-10,2022-08-03,-0.03976600000000005,59,6891,2334,4425,0,0,0,0,0,0,83,51,77,0.23880597014925373,0.011945392491467578,36,14,20,0.44,0.00919963201471941,46,36,56,0.12195121951219512,0.013461538461538462,"1,0","2022,0",Q1 2022,0.0,0.0,0.0,0.0,0.0,0.0
Duke Energy Corp,DUK,2022-08-04,2022-Aug-04-DUK.N-141027039408-Transcript.txt,27959,DUK,DUKE ENERGY CORP NEW,2022-08-04,2022-11-04,-0.007107000000000002,5,2022-08-05,2022-11-03,-0.05023099999999999,64,8354,2481,5717,0,0,0,1,1,0,133,51,85,0.44565217391304346,0.010756770437863833,47,5,12,0.8076923076923077,0.005152425933877201,85,45,73,0.3076923076923077,0.013421584850156279,"2,0","2022,0",Q2 2022,0.0,0.0,0.0,0.11970313622216902,0.40306328093510685,0.0
Duke Energy Corp,DUK,2022-11-04,2022-Nov-04-DUK.N-137975612780-Transcript.txt,27959,DUK,DUKE ENERGY CORP NEW,2022-11-04,2023-02-09,0.009733,5,2022-11-07,2023-02-08,-0.02600600000000001,64,8506,2742,5594,0,0,0,0,0,0,133,51,90,0.44565217391304346,0.011234552490325803,51,11,14,0.6451612903225806,0.0055248618784530384,81,39,76,0.35,0.01425891181988743,"3,0","2022,0",Q3 2022,0.0,0.0,0.0,0.0,0.0,0.0
Duke Energy Corp,DUK,2023-02-09,2023-Feb-09-DUK.N-140765586604-Transcript.txt,27959,DUK,DUKE ENERGY CORP NEW,2023-02-09,2023-05-09,-0.007095000000000005,5,2023-02-10,2023-05-08,0.02342800000000001,60,7241,2534,4556,0,0,0,0,0,0,118,63,61,0.30386740331491713,0.008975868157739847,43,13,13,0.5357142857142857,0.005501481168006771,74,49,48,0.2032520325203252,0.011149825783972125,"4,0","2022,0",Q4 2022,0.0,0.0,0.0,0.0,0.0,0.0
Duke Energy Corp,DUK,2023-05-09,2023-May-09-DUK.N-138259683932-Transcript.txt,27959,DUK,DUKE ENERGY CORP NEW,2023-05-09,2023-08-08,-0.005521,5,2023-05-10,2023-08-07,-0.16894599999999999,61,5533,2349,3055,0,0,0,0,0,0,101,47,55,0.36486486486486486,0.010472201066260471,45,13,15,0.5517241379310345,0.006738544474393531,55,33,39,0.25,0.013365318711446196,"1,0","2023,0",Q1 2023,0.0,0.0,0.0,0.0,0.0,0.0
Duke Energy Corp,DUK,2023-08-08,2023-Aug-08-DUK.N-140799394816-Transcript.txt,27959,DUK,DUKE ENERGY CORP NEW,2023-08-08,2023-11-02,0.052520000000000004,5,2023-08-09,2023-11-01,0.052544999999999994,60,5667,2529,3007,0,0,0,2,2,0,77,43,53,0.2833333333333333,0.009827554236973854,42,13,13,0.5272727272727272,0.005414410662224073,34,29,40,0.07936507936507936,0.013879250520471894,"2,0","2023,0",Q2 2023,0.0,0.0,0.0,0.3529204164460914,0.7908264136022143,0.0
Duke Energy Corp,DUK,2023-11-02,2023-Nov-02-DUK.N-138310745475-Transcript.txt,27959,DUK,DUKE ENERGY CORP NEW,2023-11-02,2024-02-08,-0.038623000000000005,5,2023-11-03,2024-02-07,-0.06986099999999999,65,6196,2662,3392,0,0,0,0,0,0,99,48,51,0.3469387755102041,0.008774948382656573,55,12,10,0.6417910447761194,0.004056795131845842,43,35,41,0.10256410256410256,0.012705299039355439,"3,0","2023,0",Q3 2023,0.0,0.0,0.0,0.0,0.0,0.0
Duke Energy Corp,DUK,2024-02-08,2024-Feb-08-DUK.N-140508135145-Transcript.txt,27959,DUK,DUKE ENERGY CORP NEW,2024-02-08,2024-05-07,-0.03638400000000001,5,2024-02-09,2024-05-06,0.052875999999999986,60,6980,2648,4177,1,0,1,0,0,0,124,31,59,0.6,0.00901038485033598,56,9,7,0.7230769230769231,0.0028478437754271765,67,21,52,0.5227272727272727,0.013141268637856963,"4,0","2023,0",Q4 2023,0.14326647564469913,0.0,0.23940627244433804,0.0,0.0,0.0
Duke Energy Corp,DUK,2024-05-07,2024-May-07-DUK.N-136925869428-Transcript.txt,27959,DUK,DUKE ENERGY CORP NEW,2024-05-07,2024-08-06,0.006768999999999998,5,2024-05-08,2024-08-05,0.097963,61,6065,2065,3857,1,1,0,0,0,0,108,38,64,0.4794520547945205,0.011130434782608696,52,6,12,0.7931034482758621,0.006191950464396285,55,31,51,0.27906976744186046,0.0138136511375948,"1,0","2024,0",Q1 2024,0.16488046166529266,0.48426150121065376,0.0,0.0,0.0,0.0
Duke Energy Corp,DUK,2024-08-06,2024-Aug-06-DUK.N-139936777545-Transcript.txt,27959,DUK,DUKE ENERGY CORP NEW,2024-08-06,2024-11-07,-0.011626000000000003,5,2024-08-07,2024-11-06,-0.11191699999999999,65,6939,2134,4699,0,0,0,0,0,0,110,36,62,0.5068493150684932,0.009396786905122764,53,11,11,0.65625,0.005459057071960298,56,24,51,0.4,0.011343416370106761,"2,0","2024,0",Q2 2024,0.0,0.0,0.0,0.0,0.0,0.0
